t,DNI,t_ambt,Wt,Qt,GHI,day,SF,DHI
1348,0,26.28,-13.27368754,4893.38944,0,57,0,0
1349,0,26.23,-13.28598188,4897.909963,0,57,0,0
1350,45.37251374,26.19,-13.29827623,4902.430486,34.29806599,57,0,0
1351,229.6466326,26.21,-13.31057058,4906.95101,214.1010674,57,0,0
1352,439.8204209,26.26,-13.32286493,4911.471533,419.5277922,57,0,0
1353,645.5080032,26.36,-13.33515928,4915.992056,620.7731361,57,0,0
1354,813.1508201,26.39,-13.34745362,4920.512579,784.8942485,57,0,0
1355,913.5406615,26.4,-13.35974797,4925.033103,883.2077438,57,0,0
1356,928.5752668,26.37,-13.37204232,4929.553626,897.9332175,57,0,0
1357,855.5093023,26.34,-13.38433667,4934.074149,826.3739625,57,0,0
1358,707.6025247,26.33,-13.39663101,4938.594672,681.5544345,57,0,0
1359,510.9974153,26.33,-13.40892536,4943.115195,489.1494576,57,0,0
1360,298.6335782,26.38,-13.42121971,4947.635719,281.4994261,57,0,0
1361,102.7668871,26.42,-13.43351406,4952.156242,90.25414922,57,0,0
1362,0,26.44,-13.44580841,1.217.904,0,57,0,0
1363,0,26.43,-13.45810275,-26580.8966,0,57,0,0
1364,0,26.4,-13.4703971,-26678.2788,0,57,0,0
1365,0,26.4,-13.48269145,-26775.661,0,57,0,0
1366,0,26.37,-13.4949858,-26873.0432,0,57,0,0
1367,0,26.31,-13.50728014,-26970.4254,0,57,0,0
1368,0,26.25,-13.51957449,4956.676765,0,58,0,0
1369,0,26.2,-13.53186884,4961.197288,0,58,0,0
1370,0,26.17,-13.54416319,4965.717811,0,58,0,0
1371,0,26.13,-13.55645754,4970.238335,0,58,0,0
1372,0,26.1,-13.56875188,4974.758858,0,58,0,0
1373,0,26.11,-13.58104623,4979.279381,0,58,0,0
1374,46.00036387,26.12,-13.59334058,4983.799904,35.35126191,58,0,0
1375,230.0988846,26.13,-13.60563493,4988.320428,215.0985205,58,0,0
1376,439.9264336,26.16,-13.61792928,4992.840951,420.2911624,58,0,0
1377,645.1526894,26.2,-13.63022362,4997.361474,621.1714818,58,0,0
1378,812.3058872,26.26,-13.64251797,5001.881997,784.8759733,58,0,0
1379,912.2751054,26.3,-13.65481232,5006.40252,882.8125415,58,0,0
1380,927.0421076,26.31,-13.66710667,5010.923044,897.2809415,58,0,0
1381,853.9117606,26.3,-13.67940101,5015.443567,825.6334371,58,0,0
1382,706.1482116,26.28,-13.69169536,5019.96409,680.9005012,58,0,0
1383,509.8522234,26.25,-13.70398971,5024.484613,488.7196107,58,0,0
1384,297.8869775,26.24,-13.71628406,5029.005137,281.361419,58,0,0
1385,102.4172628,26.24,-13.72857841,5033.52566,90.39294926,58,0,0
1386,0,26.19,-13.74087275,1.217.905,0,58,0,0
1387,0,26.17,-13.7531671,-27067.8076,0,58,0,0
1388,0,26.15,-13.76546145,-27165.1898,0,58,0,0
1389,0,26.11,-13.7777558,-27262.572,0,58,0,0
1390,0,26.05,-13.79005014,-27359.9542,0,58,0,0
1391,0,25.96,-13.80234449,-27457.3364,0,58,0,0
1392,0,25.86,-13.81463884,5038.046183,0,59,0,0
1393,0,25.74,-13.82693319,5042.566706,0,59,0,0
1394,0,25.65,-13.83922754,5047.087229,0,59,0,0
1395,0,25.59,-13.85152188,5051.607753,0,59,0,0
1396,0,25.55,-13.86381623,5056.128276,0,59,0,0
1397,0,25.55,-13.87611058,5060.648799,0,59,0,0
1398,46.65523269,25.55,-13.88840493,5065.169322,36.43303268,59,0,0
1399,230.5830669,25.59,-13.90069928,5069.689846,216.1292779,59,0,0
1400,440.0649258,25.68,-13.91299362,5074.210369,421.0882546,59,0,0
1401,644.8252161,25.79,-13.92528797,5078.730892,621.5988519,59,0,0
1402,811.4792833,25.91,-13.93758232,5083.251415,784.8772291,59,0,0
1403,911.0149281,26.01,-13.94987667,5087.771938,882.4240008,59,0,0
1404,925.5001832,26.07,-13.96217101,5092.292462,896.6212994,59,0,0
1405,852.2926532,26.09,-13.97446536,5096.812985,824.872864,59,0,0
1406,704.6631119,26.12,-13.98675971,5101.333508,680.2173906,59,0,0
1407,508.6720194,26.12,-13.99905406,5105.854031,488.2564057,59,0,0
1408,297.1064239,26.14,-14.01134841,5110.374555,281.1911084,59,0,0
1409,102.039171,26.14,-14.02364275,5114.895078,90.5048901,59,0,0
1410,0,26.14,-14.0359371,1.217.906,0,59,0,0
1411,0,26.15,-14.04823145,-27554.7186,0,59,0,0
1412,0,26.14,-14.0605258,-27652.1008,0,59,0,0
1413,0,26.1,-14.07282014,-27749.483,0,59,0,0
1414,0,26.03,-14.08511449,-27846.8652,0,59,0,0
1415,0,25.94,-14.09740884,-27944.2474,0,59,0,0
1416,0,25.83,-14.10970319,5119.415601,0,60,0,0
1417,0,25.69,-14.12199754,5123.936124,0,60,0,0
1418,0,25.59,-14.13429188,5128.456647,0,60,0,0
1419,0,25.55,-14.14658623,5132.977171,0,60,0,0
1420,0,25.54,-14.15888058,5137.497694,0,60,0,0
1421,0,25.54,-14.17117493,5142.018217,0,60,0,0
1422,46.19493059,25.57,-14.18346928,5146.53874,37.5204461,60,0,0
1423,229.6181448,25.6,-14.19576362,5151.059264,217.0645789,60,0,0
1424,438.4224772,25.65,-14.20805797,5155.579787,421.6698993,60,0,0
1425,642.4183042,25.73,-14.22035232,5160.10031,621.6885574,60,0,0
1426,808.3398075,25.75,-14.23264667,5164.620833,784.4359077,60,0,0
1427,907.3005102,25.76,-14.24494101,5169.141356,881.5233389,60,0,0
1428,921.4721749,25.77,-14.25723536,5173.66188,895.4278014,60,0,0
1429,848.2697788,25.79,-14.26952971,5178.182403,823.6084159,60,0,0
1430,700.961555,25.82,-14.28182406,5182.702926,679.1065576,60,0,0
1431,505.5462691,25.82,-14.29411841,5187.223449,487.4741248,60,0,0
1432,294.7049894,25.82,-14.30641275,5191.743972,280.8242555,60,0,0
1433,100.3854016,25.78,-14.3187071,5196.264496,90.53744524,60,0,0
1434,0,25.73,-14.33100145,1.217.907,0,60,0,0
1435,0,25.73,-14.3432958,-28041.6296,0,60,0,0
1436,0,25.73,-14.35559014,-28139.0118,0,60,0,0
1437,0,25.75,-14.36788449,-28236.394,0,60,0,0
1438,0,25.74,-14.38017884,-28333.7762,0,60,0,0
1439,0,25.73,-14.39247319,-28431.1584,0,60,0,0
1440,0,25.69,-14.40476754,5200.785019,0,61,0,0
1441,0,25.63,-14.41706188,5205.305542,0,61,0,0
1442,0,25.56,-14.42935623,5209.826065,0,61,0,0
1443,0,25.52,-14.44165058,5214.346589,0,61,0,0
1444,0,25.54,-14.45394493,5218.867112,0,61,0,0
1445,0,25.6,-14.46623928,5223.387635,0,61,0,0
1446,46.94998161,25.66,-14.47853362,5227.908158,38.65608809,61,0,0
1447,230.2123383,25.71,-14.49082797,5232.428681,218.1580206,61,0,0
1448,438.6726937,25.8,-14.50312232,5236.949205,422.5304614,61,0,0
1449,642.1945252,25.9,-14.51541667,5241.469728,622.1706154,61,0,0
1450,807.5996251,26,-14.52771101,5245.990251,784.4740545,61,0,0
1451,906.1028463,26.05,-14.54000536,5250.510774,881.1474974,61,0,0
1452,919.9663733,26.08,-14.55229971,5255.031298,894.7544037,61,0,0
1453,846.6626608,26.09,-14.56459406,5259.551821,822.8100661,61,0,0
1454,699.4707831,26.12,-14.57688841,5264.072344,678.3682489,61,0,0
1455,504.3519174,26.15,-14.58918275,5268.592867,486.9475741,61,0,0
1456,293.9116231,26.21,-14.6014771,5273.11339,280.592326,61,0,0
1457,100.0041215,26.25,-14.61377145,5277.633914,90.59784378,61,0,0
1458,0,26.25,-14.6260658,1.217.908,0,61,0,0
1459,0,26.25,-14.63836014,-28528.5406,0,61,0,0
1460,0,26.26,-14.65065449,-28625.9228,0,61,0,0
1461,0,26.27,-14.66294884,-28723.305,0,61,0,0
1462,0,26.26,-14.67524319,-28820.6872,0,61,0,0
1463,0,26.21,-14.68753754,-28918.0694,0,61,0,0
1464,0,26.15,-14.69983188,5282.154437,0,62,0,0
1465,0,26.1,-14.71212623,5286.67496,0,62,0,0
1466,0,26.04,-14.72442058,5291.195483,0,62,0,0
1467,0,26.01,-14.73671493,5295.716007,0,62,0,0
1468,0,25.98,-14.74900928,5300.23653,0,62,0,0
1469,0,25.99,-14.76130362,5304.757053,0,62,0,0
1470,47.72950191,25.98,-14.77359797,5309.277576,39.81763655,62,0,0
1471,230.8353392,25.99,-14.78589232,5313.798099,219.2814167,62,0,0
1472,438.9521964,26.02,-14.79818667,5318.318623,423.421205,62,0,0
1473,641.995916,26.07,-14.81048101,5322.839146,622.6785536,62,0,0
1474,806.8761694,26.12,-14.82277536,5327.359669,784.529533,62,0,0
1475,904.9103973,26.12,-14.83506971,5331.880192,880.7774464,62,0,0
1476,918.453185,26.08,-14.84736406,5336.400716,894.0742242,62,0,0
1477,845.036709,26,-14.85965841,5340.921239,821.9935515,62,0,0
1478,697.9528713,25.9,-14.87195275,5345.441762,677.6035441,62,0,0
1479,503.1265302,25.8,-14.8842471,5349.962285,486.3908009,62,0,0
1480,293.0880133,25.72,-14.89654145,5354.482808,280.3310249,62,0,0
1481,99.597341,25.68,-14.9088358,5359.003332,90.63366928,62,0,0
1482,0,25.67,-14.92113014,1.217.909,0,62,0,0
1483,0,25.68,-14.93342449,-29015.4516,0,62,0,0
1484,0,25.74,-14.94571884,-29112.8338,0,62,0,0
1485,0,25.82,-14.95801319,-29210.216,0,62,0,0
1486,0,25.9,-14.97030754,-29307.5982,0,62,0,0
1487,0,25.91,-14.98260188,-29404.9804,0,62,0,0
1488,0,25.87,-14.99489623,5363.523855,0,63,0,0
1489,0,25.79,-15.00719058,5368.044378,0,63,0,0
1490,0,25.69,-15.01948493,5372.564901,0,63,0,0
1491,0,25.58,-15.03177928,5377.085424,0,63,0,0
1492,0,25.49,-15.04407362,5381.605948,0,63,0,0
1493,0,25.46,-15.05636797,5386.126471,0,63,0,0
1494,48.53259513,25.47,-15.06866232,5390.646994,41.00416588,63,0,0
1495,231.4860498,25.53,-15.08095667,5395.167517,220.4336078,63,0,0
1496,439.2598571,25.62,-15.09325101,5399.688041,424.3409041,63,0,0
1497,641.8215204,25.77,-15.10554536,5404.208564,623.2112808,63,0,0
1498,806.1688444,25.94,-15.11783971,5408.729087,784.6015763,63,0,0
1499,903.7230566,26.08,-15.13013406,5413.24961,880.4128767,63,0,0
1500,916.9330314,26.16,-15.14242841,5417.770133,893.3874573,63,0,0
1501,843.3928117,26.22,-15.15472275,5422.290657,821.1595186,63,0,0
1502,696.4090274,26.25,-15.1670171,5426.81118,676.8134065,63,0,0
1503,501.8714355,26.27,-15.17931145,5431.331703,485.8048986,63,0,0
1504,292.2354038,26.28,-15.1916058,5435.852226,280.0413832,63,0,0
1505,99.16605565,26.26,-15.20390014,5440.37275,90.64573581,63,0,0
1506,0,26.23,-15.21619449,1.217.910,0,63,0,0
1507,0,26.18,-15.22848884,-29502.3626,0,63,0,0
1508,0,26.13,-15.24078319,-29599.7448,0,63,0,0
1509,0,26.05,-15.25307754,-29697.127,0,63,0,0
1510,0,25.99,-15.26537188,-29794.5092,0,63,0,0
1511,0,25.93,-15.27766623,-29891.8914,0,63,0,0
1512,0,25.89,-15.28996058,5444.893273,0,64,0,0
1513,0,25.82,-15.30225493,5449.413796,0,64,0,0
1514,0,25.75,-15.31454928,5453.934319,0,64,0,0
1515,0,25.64,-15.32684362,5458.454842,0,64,0,0
1516,0,25.54,-15.33913797,5462.975366,0,64,0,0
1517,0,25.48,-15.35143232,5467.495889,0,64,0,0
1518,49.35834598,25.41,-15.36372667,5472.016412,42.2147305,64,0,0
1519,232.1633496,25.37,-15.37602101,5476.536935,221.6134117,64,0,0
1520,439.5945227,25.38,-15.38831536,5481.057459,425.2883097,64,0,0
1521,641.6703582,25.44,-15.40060971,5485.577982,623.767685,64,0,0
1522,805.4770344,25.52,-15.41290406,5490.098505,784.6894019,64,0,0
1523,902.5407048,25.57,-15.42519841,5494.619028,880.0534711,64,0,0
1524,915.4063302,25.62,-15.43749275,5499.139551,892.6942989,64,0,0
1525,841.7318627,25.65,-15.4497871,5503.660075,820.3086253,64,0,0
1526,694.8404726,25.69,-15.46208145,5508.180598,675.9988186,64,0,0
1527,500.5879806,25.73,-15.4743758,5512.701121,485.1909857,64,0,0
1528,291.3550607,25.76,-15.48667014,5517.221644,279.724459,64,0,0
1529,98.71128257,25.78,-15.49896449,5521.742168,90.63488322,64,0,0
1530,0,25.79,-15.51125884,1.217.911,0,64,0,0
1531,0,25.8,-15.52355319,-29989.2736,0,64,0,0
1532,0,25.83,-15.53584754,-30086.6558,0,64,0,0
1533,0,25.86,-15.54814188,-30184.038,0,64,0,0
1534,0,25.84,-15.56043623,-30281.4202,0,64,0,0
1535,0,25.81,-15.57273058,-30378.8024,0,64,0,0
1536,0,25.75,-15.58502493,5526.262691,0,65,0,0
1537,0,25.65,-15.59731928,5530.783214,0,65,0,0
1538,0,25.55,-15.60961362,5535.303737,0,65,0,0
1539,0,25.46,-15.62190797,5539.82426,0,65,0,0
1540,0,25.44,-15.63420232,5544.344784,0,65,0,0
1541,0,25.48,-15.64649667,5548.865307,0,65,0,0
1542,50.2058209,25.48,-15.65879101,5553.38583,43.44836542,65,0,0
1543,232.8660961,25.49,-15.67108536,5557.906353,222.8196245,65,0,0
1544,439.9550169,25.57,-15.68337971,5562.426877,426.2621506,65,0,0
1545,641.5414277,25.69,-15.69567406,5566.9474,624.3466346,65,0,0
1546,804.8001062,25.83,-15.70796841,5571.467923,784.792213,65,0,0
1547,901.3632119,25.94,-15.72026275,5575.988446,879.6989059,65,0,0
1548,913.8734966,26.04,-15.7325571,5580.508969,891.9949474,65,0,0
1549,840.0547615,26.13,-15.74485145,5585.029493,819.4415405,65,0,0
1550,693.248441,26.22,-15.7571458,5589.550016,675.1607819,65,0,0
1551,499.2775309,26.31,-15.76944014,5594.070539,484.5502039,65,0,0
1552,290.44827,26.4,-15.78173449,5598.591062,279.3813356,65,0,0
1553,98.23405847,26.47,-15.79402884,5603.111585,90.60197546,65,0,0
1554,0,26.53,-15.80632319,1.217.912,0,65,0,0
1555,0,26.55,-15.81861754,-30476.1846,0,65,0,0
1556,0,26.55,-15.83091188,-30573.5668,0,65,0,0
1557,0,26.54,-15.84320623,-30670.949,0,65,0,0
1558,0,26.54,-15.85550058,-30768.3312,0,65,0,0
1559,0,26.55,-15.86779493,-30865.7134,0,65,0,0
1560,0,26.5,-15.88008928,5607.632109,0,66,0,0
1561,0,26.41,-15.89238362,5612.152632,0,66,0,0
1562,0,26.27,-15.90467797,5616.673155,0,66,0,0
1563,0,26.12,-15.91697232,5621.193678,0,66,0,0
1564,0,25.99,-15.92926667,5625.714202,0,66,0,0
1565,0,25.9,-15.94156101,5630.234725,0,66,0,0
1566,51.07406885,25.87,-15.95385536,5634.755248,44.70408687,66,0,0
1567,233.5931268,25.87,-15.96614971,5639.275771,224.051022,66,0,0
1568,440.3401424,25.94,-15.97844406,5643.796294,427.2611355,66,0,0
1569,641.4337075,26.05,-15.99073841,5648.316818,624.9469807,66,0,0
1570,804.137411,26.15,-16.00303275,5652.837341,784.9092008,66,0,0
1571,900.1904382,26.26,-16.0153271,5657.357864,879.3488524,66,0,0
1572,912.3349434,26.33,-16.02762145,5661.878387,891.2896042,66,0,0
1573,838.3624129,26.35,-16.0399158,5666.398911,818.5589444,66,0,0
1574,691.6341787,26.33,-16.05221014,5670.919434,674.3003152,66,0,0
1575,497.9414682,26.29,-16.06450449,5675.439957,483.8837173,66,0,0
1576,289.5163364,26.25,-16.07679884,5679.96048,279.0131201,66,0,0
1577,97.73543784,26.2,-16.08909319,5684.481003,90.54789882,66,0,0
1578,0,26.18,-16.10138754,1.217.913,0,66,0,0
1579,0,26.23,-16.11368188,-30963.0956,0,66,0,0
1580,0,26.3,-16.12597623,-31060.4778,0,66,0,0
1581,0,26.29,-16.13827058,-31157.86,0,66,0,0
1582,0,26.26,-16.15056493,-31255.2422,0,66,0,0
1583,0,26.23,-16.16285928,-31352.6244,0,66,0,0
1584,0,26.21,-16.17515362,5689.001527,0,67,0,0
1585,0,26.2,-16.18744797,5693.52205,0,67,0,0
1586,0,26.16,-16.19974232,5698.042573,0,67,0,0
1587,0,26.12,-16.21203667,5702.563096,0,67,0,0
1588,0,26.13,-16.22433101,5707.08362,0,67,0,0
1589,0,26.17,-16.23662536,5711.604143,0,67,0,0
1590,51.96212213,26.22,-16.24891971,5716.124666,45.98089291,67,0,0
1591,234.3432603,26.26,-16.26121406,5720.645189,225.3063605,67,0,0
1592,440.7486825,26.33,-16.27350841,5725.165712,428.2839549,67,0,0
1593,641.3461584,26.4,-16.28580275,5729.686236,625.5675589,67,0,0
1594,803.4882865,26.41,-16.2980971,5734.206759,785.0395459,67,0,0
1595,899.0222363,26.4,-16.31039145,5738.727282,879.0029782,67,0,0
1596,910.7910825,26.37,-16.3226858,5743.247805,890.5784743,67,0,0
1597,836.6557273,26.35,-16.33498014,5747.768329,817.6615277,67,0,0
1598,689.998943,26.33,-16.34727449,5752.288852,673.4184541,67,0,0
1599,496.5811891,26.3,-16.35956884,5756.809375,483.1927102,67,0,0
1600,288.5605808,26.3,-16.37186319,5761.329898,278.6209411,67,0,0
1601,97.2164912,26.33,-16.38415754,5765.850421,90.47356016,67,0,0
1602,0,26.38,-16.39645188,1.217.914,0,67,0,0
1603,0,26.43,-16.40874623,-31450.0066,0,67,0,0
1604,0,26.46,-16.42104058,-31547.3888,0,67,0,0
1605,0,26.49,-16.43333493,-31644.771,0,67,0,0
1606,0,26.52,-16.44562928,-31742.1532,0,67,0,0
1607,0,26.45,-16.45792362,-31839.5354,0,67,0,0
1608,0,26.38,-16.47021797,5770.370945,0,68,0,0
1609,0,26.33,-16.48251232,5774.891468,0,68,0,0
1610,0,26.3,-16.49480667,5779.411991,0,68,0,0
1611,0,26.32,-16.50710101,5783.932514,0,68,0,0
1612,0,26.35,-16.51939536,5788.453037,0,68,0,0
1613,0,26.43,-16.53168971,5792.973561,0,68,0,0
1614,52.86899718,26.55,-16.54398406,5797.494084,47.27776413,68,0,0
1615,235.1152977,26.65,-16.55627841,5802.014607,226.5843784,68,0,0
1616,441.1794032,26.69,-16.56857275,5806.53513,429.329282,68,0,0
1617,641.2777259,26.73,-16.5808671,5811.055654,626.2071911,68,0,0
1618,802.8520584,26.75,-16.59316145,5815.576177,785.18242,68,0,0
1619,897.8584521,26.73,-16.6054558,5820.0967,878.6609481,68,0,0
1620,909.2423253,26.7,-16.61775014,5824.617223,889.8617672,68,0,0
1621,834.9356205,26.69,-16.63004449,5829.137746,816.7499921,68,0,0
1622,688.3440013,26.65,-16.64233884,5833.65827,672.51625,68,0,0
1623,495.1981037,26.63,-16.65463319,5838.178793,482.4783858,68,0,0
1624,287.5823391,26.63,-16.66692754,5842.699316,278.2059473,68,0,0
1625,96.67830323,26.59,-16.67922188,5847.219839,90.3798852,68,0,0
1626,0,26.55,-16.69151623,1.217.915,0,68,0,0
1627,0,26.51,-16.70381058,-31936.9176,0,68,0,0
1628,0,26.51,-16.71610493,-32034.2998,0,68,0,0
1629,0,26.51,-16.72839928,-32131.682,0,68,0,0
1630,0,26.5,-16.74069362,-32229.0642,0,68,0,0
1631,0,26.5,-16.75298797,-32326.4464,0,68,0,0
1632,0,26.51,-16.76528232,5851.740363,0,69,0,0
1633,0,26.55,-16.77757667,5856.260886,0,69,0,0
1634,0,26.57,-16.78987101,5860.781409,0,69,0,0
1635,0,26.59,-16.80216536,5865.301932,0,69,0,0
1636,0,26.62,-16.81445971,5869.822455,0,69,0,0
1637,0,26.6,-16.82675406,5874.342979,0,69,0,0
1638,53.79369542,26.61,-16.83904841,5878.863502,48.59366437,69,0,0
1639,235.9080239,26.62,-16.85134275,5883.384025,227.8837976,69,0,0
1640,441.6310546,26.62,-16.8636371,5887.904548,430.3957754,69,0,0
1641,641.2273421,26.65,-16.87593145,5892.425072,626.8646873,69,0,0
1642,802.2280429,26.67,-16.8882258,5896.945595,785.3369882,69,0,0
1643,896.6989269,26.65,-16.90052014,5901.466118,878.322426,69,0,0
1644,907.6890832,26.61,-16.91281449,5905.986641,889.139697,69,0,0
1645,833.2030135,26.57,-16.92510884,5910.507164,815.8250495,69,0,0
1646,686.6706302,26.55,-16.93740319,5915.027688,671.594769,69,0,0
1647,493.793634,26.55,-16.94969754,5919.548211,481.7419649,69,0,0
1648,286.5829598,26.55,-16.96199188,5924.068734,277.7693054,69,0,0
1649,96.12197099,26.48,-16.97428623,5928.589257,90.26781671,69,0,0
1650,0,26.42,-16.98658058,1.217.916,0,69,0,0
1651,0,26.42,-16.99887493,-32423.8286,0,69,0,0
1652,0,26.43,-17.01116928,-32521.2108,0,69,0,0
1653,0,26.4,-17.02346362,-32618.593,0,69,0,0
1654,0,26.39,-17.03575797,-32715.9752,0,69,0,0
1655,0,26.44,-17.04805232,-32813.3574,0,69,0,0
1656,0,26.47,-17.06034667,5933.109781,0,70,0,0
1657,0,26.43,-17.07264101,5937.630304,0,70,0,0
1658,0,26.37,-17.08493536,5942.150827,0,70,0,0
1659,0,26.37,-17.09722971,5946.67135,0,70,0,0
1660,0,26.37,-17.10952406,5951.191873,0,70,0,0
1661,0,26.43,-17.12181841,5955.712397,0,70,0,0
1662,54.73520413,26.51,-17.13411275,5960.23292,49.92754142,70,0,0
1663,236.7202095,26.57,-17.1464071,5964.753443,229.2033241,70,0,0
1664,442.1023735,26.62,-17.15870145,5969.273966,431.48208,70,0,0
1665,641.1939276,26.67,-17.1709958,5973.79449,627.5388478,70,0,0
1666,801.6155483,26.7,-17.18329014,5978.315013,785.50241,70,0,0
1667,895.5434981,26.69,-17.19558449,5982.835536,877.9870758,70,0,0
1668,906.131769,26.68,-17.20787884,5987.356059,888.4124835,70,0,0
1669,831.4588323,26.62,-17.22017319,5991.876582,814.887422,70,0,0
1670,684.9801146,26.56,-17.23246754,5996.397106,670.6550911,70,0,0
1671,492.3692122,26.55,-17.24476188,6000.917629,480.984684,70,0,0
1672,285.5638027,26.58,-17.25705623,6005.438152,277.3121984,70,0,0
1673,95.54860215,26.63,-17.26935058,6009.958675,90.13831277,70,0,0
1674,0,26.62,-17.28164493,1.217.917,0,70,0,0
1675,0,26.62,-17.29393928,-32910.7396,0,70,0,0
1676,0,26.67,-17.30623362,-33008.1218,0,70,0,0
1677,0,26.72,-17.31852797,-33105.504,0,70,0,0
1678,0,26.76,-17.33082232,-33202.8862,0,70,0,0
1679,0,26.77,-17.34311667,-33300.2684,0,70,0,0
1680,0,26.72,-17.35541101,6014.479198,0,71,0,0
1681,0,26.65,-17.36770536,6018.999722,0,71,0,0
1682,0,26.6,-17.37999971,6023.520245,0,71,0,0
1683,0,26.55,-17.39229406,6028.040768,0,71,0,0
1684,0,26.53,-17.40458841,6032.561291,0,71,0,0
1685,0,26.53,-17.41688275,6037.081815,0,71,0,0
1686,55.69249738,26.56,-17.4291771,6041.602338,51.27832787,71,0,0
1687,237.5506117,26.62,-17.44147145,6046.122861,230.5416501,71,0,0
1688,442.5920847,26.73,-17.4537658,6050.643384,432.5868289,71,0,0
1689,641.1763937,26.83,-17.46606014,6055.163907,628.2284648,71,0,0
1690,801.0138769,26.91,-17.47835449,6059.684431,785.6778417,71,0,0
1691,894.3920012,26.93,-17.49064884,6064.204954,877.6545628,71,0,0
1692,904.5707969,26.89,-17.50294319,6068.725477,887.6803523,71,0,0
1693,829.704008,26.83,-17.51523754,6073.246,813.9378418,71,0,0
1694,683.2737472,26.76,-17.52753188,6077.766524,669.6983088,71,0,0
1695,490.9262796,26.67,-17.53982623,6082.287047,480.2077938,71,0,0
1696,284.5262367,26.63,-17.55212058,6086.80757,276.835824,71,0,0
1697,94.95931318,26.62,-17.56441493,6091.328093,89.99234503,71,0,0
1698,0,26.65,-17.57670928,1.217.918,0,71,0,0
1699,0,26.69,-17.58900362,-33397.6506,0,71,0,0
1700,0,26.73,-17.60129797,-33495.0328,0,71,0,0
1701,0,26.74,-17.61359232,-33592.415,0,71,0,0
1702,0,26.72,-17.62588667,-33689.7972,0,71,0,0
1703,0,26.67,-17.63818101,-33787.1794,0,71,0,0
1704,0,26.62,-17.65047536,6095.848616,0,72,0,0
1705,0,26.61,-17.66276971,6100.36914,0,72,0,0
1706,0,26.62,-17.67506406,6104.889663,0,72,0,0
1707,0,26.6,-17.68735841,6109.410186,0,72,0,0
1708,0,26.58,-17.69965275,6113.930709,0,72,0,0
1709,0,26.56,-17.7119471,6118.451233,0,72,0,0
1710,56.66453693,26.54,-17.72424145,6122.971756,52.64494187,72,0,0
1711,238.3979763,26.54,-17.7365358,6127.492279,231.8974549,72,0,0
1712,443.0989032,26.54,-17.74883014,6132.012802,433.7086456,72,0,0
1713,641.1736448,26.52,-17.76112449,6136.533325,628.9323241,72,0,0
1714,800.4223273,26.49,-17.77341884,6141.053849,785.8624375,72,0,0
1715,893.2442711,26.42,-17.78571319,6145.574372,877.3245548,72,0,0
1716,903.0065834,26.33,-17.79800754,6150.094895,886.9435357,72,0,0
1717,827.9394766,26.24,-17.81030188,6154.615418,812.9770505,72,0,0
1718,681.5528266,26.19,-17.82259623,6159.135942,668.7255266,72,0,0
1719,489.4662845,26.16,-17.83489058,6163.656465,479.4125579,72,0,0
1720,283.4716383,26.23,-17.84718493,6168.176988,276.3413922,72,0,0
1721,94.35522766,26.38,-17.85947928,6172.697511,89.8308969,72,0,0
1722,0,26.56,-17.87177362,1.217.919,0,72,0,0
1723,0,26.71,-17.88406797,-33884.5616,0,72,0,0
1724,0,26.79,-17.89636232,-33981.9438,0,72,0,0
1725,0,26.8,-17.90865667,-34079.326,0,72,0,0
1726,0,26.78,-17.92095101,-34176.7082,0,72,0,0
1727,0,26.75,-17.93324536,-34274.0904,0,72,0,0
1728,0,26.67,-17.94553971,6177.218034,0,73,0,0
1729,0,26.56,-17.95783406,6181.738558,0,73,0,0
1730,0,26.47,-17.97012841,6186.259081,0,73,0,0
1731,0,26.38,-17.98242275,6190.779604,0,73,0,0
1732,0,26.3,-17.9947171,6195.300127,0,73,0,0
1733,0,26.26,-18.00701145,6199.82065,0,73,0,0
1734,57.65027324,26.27,-18.0193058,6204.341174,54.02628804,73,0,0
1735,239.2610389,26.34,-18.03160014,6208.861697,233.2694061,73,0,0
1736,443.6215359,26.44,-18.04389449,6213.38222,434.8461451,73,0,0
1737,641.1845795,26.53,-18.05618884,6217.902743,629.6492075,73,0,0
1738,799.8401953,26.54,-18.06848319,6222.423267,786.0553516,73,0,0
1739,892.100143,26.5,-18.08077754,6226.94379,876.9967232,73,0,0
1740,901.4395483,26.48,-18.09307188,6231.464313,886.2022728,73,0,0
1741,826.1661784,26.51,-18.10536623,6235.984836,812.0057992,73,0,0
1742,679.8186573,26.55,-18.11766058,6240.505359,667.7378595,73,0,0
1743,487.9906813,26.57,-18.12995493,6245.025883,478.6002509,73,0,0
1744,282.4013894,26.62,-18.14224928,6249.546406,275.830124,73,0,0
1745,93.73747445,26.66,-18.15454362,6254.066929,89.65496186,73,0,0
1746,0,26.65,-18.16683797,1.217.920,0,73,0,0
1747,0,26.69,-18.17913232,-34371.4726,0,73,0,0
1748,0,26.72,-18.19142667,-34468.8548,0,73,0,0
1749,0,26.72,-18.20372101,-34566.237,0,73,0,0
1750,0,26.72,-18.21601536,-34663.6192,0,73,0,0
1751,0,26.69,-18.22830971,-34761.0014,0,73,0,0
1752,0,26.66,-18.24060406,6258.587452,0,74,0,0
1753,0,26.64,-18.25289841,6263.107976,0,74,0,0
1754,0,26.61,-18.26519275,6267.628499,0,74,0,0
1755,0,26.6,-18.2774871,6272.149022,0,74,0,0
1756,0,26.61,-18.28978145,6276.669545,0,74,0,0
1757,0,26.62,-18.3020758,6281.190068,0,74,0,0
