t,demand
1651,24052.2
1652,22936.1
1653,22079.3
1654,21918.9
1655,21406.1
1656,20647
1657,19888.9
1658,19256.5
1659,18822.3
1660,18387.6
1661,18205.2
1662,18100.3
1663,17707.9
1664,18026
1665,18770.8
1666,19568.7
1667,19753.4
1668,19771.8
1669,19363.6
1670,19742
1671,19834.4
1672,19985.3
1673,20584.7
1674,21459.2
1675,22723.8
1676,20547.5
1677,21878.2
1678,21986.9
1679,21185.4
1680,20195.8
1681,19429.2
1682,18634.5
1683,18163.6
1684,17776.5
1685,17648.4
1686,17467
1687,18329.1
1688,20963.1
1689,24043.1
1690,25404.2
1691,25882.7
1692,24876.9
1693,23524.3
1694,24146.3
1695,26017.5
1696,26088.8
1697,25367.6
1698,24873.2
1699,25207.2
1700,24124.9
1701,23287.8
1702,22844
1703,21588.7
1704,20386.1
1705,19512.2
1706,18926.8
1707,18377.7
1708,17983
1709,17968.8
1710,17864.1
1711,18816.1
1712,21074.2
1713,23731.9
1714,24744.9
1715,25399.2
1716,24394.3
1717,23139.1
1718,24386.1
1719,26403.6
1720,26477.5
1721,25721.8
1722,25021.6
1723,25630.2
1724,24233.4
1725,23262.6
1726,22850.7
1727,21642.8
1728,20399.4
1729,19408.5
1730,18738.1
1731,18149.5
1732,17772.3
1733,17626
1734,17393.6
1735,18292.2
1736,20925.7
1737,23698
1738,24637
1739,25190.2
1740,24297.3
1741,23154.5
1742,24352
1743,26295.9
1744,26311.9
1745,25523.4
1746,25124.3
1747,25780.7
1748,24601.8
1749,23886.2
1750,23229
1751,22035.6
1752,20902
1753,19932.1
1754,19231.3
1755,18503.1
1756,18040.6
1757,17936.9
1758,17819.3
1759,18609.3
1760,20926.3
1761,23611.7
1762,24314.9
1763,25038.9
1764,24212.4
1765,23292.2
1766,24367.2
1767,26290.2
1768,26250.7
1769,25403.9
1770,24692.7
1771,25473.9
1772,24339.5
1773,23326.7
1774,22726.1
1775,21625.8
1776,20551.2
1777,19645
1778,18956.8
1779,18475.9
1780,17869.5
1781,17578.5
1782,17644.4
1783,18148.4
1784,20242.2
1785,23131
1786,24387.8
1787,24808.9
1788,24054
1789,22818.2
1790,24080.7
1791,25842.3
1792,25868.3
1793,24990.9
1794,24460.9
1795,25043.2
1796,23555.8
1797,22757.5
1798,22530.4
1799,21551.7
1800,20539.7
1801,19684.5
1802,19019.3
1803,18510
1804,18039.2
1805,17919.9
1806,17644.9
1807,18109.6
1808,19789.8
1809,22900.7
1810,23882.4
1811,24044.8
1812,23526.1
1813,21872.8
1814,22541.2
1815,24311.3
1816,24398
1817,23690
1818,23823.6
1819,24681.2
1820,23590.9
1821,22572.6
1822,22169.3
1823,21478.5
1824,20537.6
1825,19814.8
1826,19187
1827,18546.6
1828,18116.7
1829,17858.1
1830,17378.3
1831,17584.7
1832,18726.2
1833,20564.4
1834,21785.4
1835,21832.8
1836,21494.7
1837,20115.2
1838,18367.9
1839,19731.7
1840,19925.6
1841,21193.6
1842,22167.6
1843,23330.9
1844,22303
1845,21849
1846,21654.1
1847,21011
1848,20273.8
1849,19628.7
1850,19019
1851,18393.2
1852,17905.9
1853,17762
1854,17300.9
1855,17431.3
1856,18073.6
1857,19951.6
1858,21200.2
1859,21799.7
1860,21789.2
1861,20251.3
1862,20180
1863,20255.8
1864,20270.3
1865,21595.2
1866,22239.8
1867,23491.7
1868,22544.8
1869,22030
1870,21661
1871,20817.7
1872,19789.5
1873,18889.2
1874,18171.7
1875,17781.9
1876,17393.4
1877,17250.8
1878,16934
1879,18008.9
1880,20734.3
1881,23762.2
1882,23073.9
1883,24656.6
1884,23863.5
1885,23074.4
1886,24194.8
1887,26239.7
1888,25019.9
1889,23051.4
1890,23947.4
1891,25155.2
1892,23718.8
1893,22914
1894,22528.5
1895,21329.3
1896,20113.6
1897,19171
1898,18475
1899,17982.3
1900,17554.8
1901,17428.2
1902,17199.4
1903,17759.9
1904,19590.5
1905,22483.7
1906,23786.5
1907,24335.5
1908,23600
1909,22484.8
1910,23632.7
1911,25514.6
1912,25563.4
1913,24752.5
1914,24253.2
1915,25175
1916,23870
1917,23074.4
1918,22339.6
1919,21180.7
1920,20054.7
1921,19234.8
