t,Rt,Tt,Wt,Qt
7272,0,13.277,3.95,356.731
7273,0,13.089,3.515,295.381
7274,0,12.819,3.434,275.283
7275,0,12.575,3.332,264.324
7276,0,12.398,3.187,550.275
7277,0,12.311,2.87,278.502
7278,82,12.479,2.696,499.482
7279,352,14.698,2.417,95.259
7280,634,17.742,3.095,515.569
7281,827,19.985,3.37,644.103
7282,961,21.557,3.567,255.381
7283,1.03,22.57,3.78,98.925
7284,1.026,23.096,3.766,3.855
7285,952,23.233,3.493,284.818
7286,814,23.025,3.083,433.998
7287,619,22.427,2.671,991.923
7288,367,21.388,2.178,256.254
7289,123,19.471,2.329,326.736
7290,0,17.586,2.369,1.217.848
7291,0,16.765,2.531,675.934
7292,0,15.856,3.047,631.874
7293,0,14.971,3.559,587.451
7294,0,14.399,3.76,113.112
7295,0,13.979,3.786,448.404
7296,0,13.277,3.95,356.731
7297,0,13.089,3.515,295.381
7298,0,12.819,3.434,275.283
7299,0,12.575,3.332,264.324
7300,0,12.398,3.187,550.275
7301,0,12.311,2.87,278.502
7302,82,12.479,2.696,499.482
7303,352,14.698,2.417,95.259
7304,634,17.742,3.095,515.569
7305,827,19.985,3.37,644.103
7306,961,21.557,3.567,255.381
7307,1.03,22.57,3.78,98.925
7308,1.026,23.096,3.766,3.855
7309,952,23.233,3.493,284.818
7310,814,23.025,3.083,433.998
7311,619,22.427,2.671,991.923
7312,367,21.388,2.178,256.254
7313,123,19.471,2.329,326.736
7314,0,17.586,2.369,1.217.848
7315,0,16.765,2.531,675.934
7316,0,15.856,3.047,631.874
7317,0,14.971,3.559,587.451
7318,0,14.399,3.76,113.112
7319,0,13.979,3.786,448.404
7320,0,13.277,3.95,356.731
7321,0,13.089,3.515,295.381
7322,0,12.819,3.434,275.283
7323,0,12.575,3.332,264.324
7324,0,12.398,3.187,550.275
7325,0,12.311,2.87,278.502
7326,82,12.479,2.696,499.482
7327,352,14.698,2.417,95.259
7328,634,17.742,3.095,515.569
7329,827,19.985,3.37,644.103
7330,961,21.557,3.567,255.381
7331,1.03,22.57,3.78,98.925
7332,1.026,23.096,3.766,3.855
7333,952,23.233,3.493,284.818
7334,814,23.025,3.083,433.998
7335,619,22.427,2.671,991.923
7336,367,21.388,2.178,256.254
7337,123,19.471,2.329,326.736
7338,0,17.586,2.369,1.217.848
7339,0,16.765,2.531,675.934
7340,0,15.856,3.047,631.874
7341,0,14.971,3.559,587.451
7342,0,14.399,3.76,113.112
7343,0,13.979,3.786,448.404
7344,0,13.277,3.95,356.731
7345,0,13.089,3.515,295.381
7346,0,12.819,3.434,275.283
7347,0,12.575,3.332,264.324
7348,0,12.398,3.187,550.275
7349,0,12.311,2.87,278.502
7350,82,12.479,2.696,499.482
7351,352,14.698,2.417,95.259
7352,634,17.742,3.095,515.569
7353,827,19.985,3.37,644.103
7354,961,21.557,3.567,255.381
7355,1.03,22.57,3.78,98.925
7356,1.026,23.096,3.766,3.855
7357,952,23.233,3.493,284.818
7358,814,23.025,3.083,433.998
7359,619,22.427,2.671,991.923
7360,367,21.388,2.178,256.254
7361,123,19.471,2.329,326.736
7362,0,17.586,2.369,1.217.848
7363,0,16.765,2.531,675.934
7364,0,15.856,3.047,631.874
7365,0,14.971,3.559,587.451
7366,0,14.399,3.76,113.112
7367,0,13.979,3.786,448.404
7368,0,13.277,3.95,356.731
7369,0,13.089,3.515,295.381
7370,0,12.819,3.434,275.283
7371,0,12.575,3.332,264.324
7372,0,12.398,3.187,550.275
7373,0,12.311,2.87,278.502
7374,82,12.479,2.696,499.482
7375,352,14.698,2.417,95.259
7376,634,17.742,3.095,515.569
7377,827,19.985,3.37,644.103
7378,961,21.557,3.567,255.381
7379,1.03,22.57,3.78,98.925
7380,1.026,23.096,3.766,3.855
7381,952,23.233,3.493,284.818
7382,814,23.025,3.083,433.998
7383,619,22.427,2.671,991.923
7384,367,21.388,2.178,256.254
7385,123,19.471,2.329,326.736
7386,0,17.586,2.369,1.217.848
7387,0,16.765,2.531,675.934
7388,0,15.856,3.047,631.874
7389,0,14.971,3.559,587.451
7390,0,14.399,3.76,113.112
7391,0,13.979,3.786,448.404
7392,0,13.277,3.95,356.731
7393,0,13.089,3.515,295.381
7394,0,12.819,3.434,275.283
7395,0,12.575,3.332,264.324
7396,0,12.398,3.187,550.275
7397,0,12.311,2.87,278.502
7398,82,12.479,2.696,499.482
7399,352,14.698,2.417,95.259
7400,634,17.742,3.095,515.569
7401,827,19.985,3.37,644.103
7402,961,21.557,3.567,255.381
7403,1.03,22.57,3.78,98.925
7404,1.026,23.096,3.766,3.855
7405,952,23.233,3.493,284.818
7406,814,23.025,3.083,433.998
7407,619,22.427,2.671,991.923
7408,367,21.388,2.178,256.254
7409,123,19.471,2.329,326.736
7410,0,17.586,2.369,1.217.848
7411,0,16.765,2.531,675.934
7412,0,15.856,3.047,631.874
7413,0,14.971,3.559,587.451
7414,0,14.399,3.76,113.112
7415,0,13.979,3.786,448.404
7416,0,13.277,3.95,356.731
7417,0,13.089,3.515,295.381
7418,0,12.819,3.434,275.283
7419,0,12.575,3.332,264.324
7420,0,12.398,3.187,550.275
7421,0,12.311,2.87,278.502
7422,82,12.479,2.696,499.482
7423,352,14.698,2.417,95.259
7424,634,17.742,3.095,515.569
7425,827,19.985,3.37,644.103
7426,961,21.557,3.567,255.381
7427,1.03,22.57,3.78,98.925
7428,1.026,23.096,3.766,3.855
7429,952,23.233,3.493,284.818
7430,814,23.025,3.083,433.998
7431,619,22.427,2.671,991.923
7432,367,21.388,2.178,256.254
7433,123,19.471,2.329,326.736
7434,0,17.586,2.369,1.217.848
7435,0,16.765,2.531,675.934
7436,0,15.856,3.047,631.874
7437,0,14.971,3.559,587.451
7438,0,14.399,3.76,113.112
7439,0,13.979,3.786,448.404
7440,0,13.277,3.95,356.731
7441,0,13.089,3.515,295.381
7442,0,12.819,3.434,275.283
7443,0,12.575,3.332,264.324
7444,0,12.398,3.187,550.275
7445,0,12.311,2.87,278.502
7446,82,12.479,2.696,499.482
7447,352,14.698,2.417,95.259
7448,634,17.742,3.095,515.569
7449,827,19.985,3.37,644.103
7450,961,21.557,3.567,255.381
7451,1.03,22.57,3.78,98.925
7452,1.026,23.096,3.766,3.855
7453,952,23.233,3.493,284.818
7454,814,23.025,3.083,433.998
7455,619,22.427,2.671,991.923
7456,367,21.388,2.178,256.254
7457,123,19.471,2.329,326.736
7458,0,17.586,2.369,1.217.848
7459,0,16.765,2.531,675.934
7460,0,15.856,3.047,631.874
7461,0,14.971,3.559,587.451
7462,0,14.399,3.76,113.112
7463,0,13.979,3.786,448.404
7464,0,13.277,3.95,356.731
7465,0,13.089,3.515,295.381
7466,0,12.819,3.434,275.283
7467,0,12.575,3.332,264.324
7468,0,12.398,3.187,550.275
7469,0,12.311,2.87,278.502
7470,82,12.479,2.696,499.482
7471,352,14.698,2.417,95.259
7472,634,17.742,3.095,515.569
7473,827,19.985,3.37,644.103
7474,961,21.557,3.567,255.381
7475,1.03,22.57,3.78,98.925
7476,1.026,23.096,3.766,3.855
7477,952,23.233,3.493,284.818
7478,814,23.025,3.083,433.998
7479,619,22.427,2.671,991.923
7480,367,21.388,2.178,256.254
7481,123,19.471,2.329,326.736
7482,0,17.586,2.369,1.217.848
7483,0,16.765,2.531,675.934
7484,0,15.856,3.047,631.874
7485,0,14.971,3.559,587.451
7486,0,14.399,3.76,113.112
7487,0,13.979,3.786,448.404
7488,0,13.277,3.95,356.731
7489,0,13.089,3.515,295.381
7490,0,12.819,3.434,275.283
7491,0,12.575,3.332,264.324
7492,0,12.398,3.187,550.275
7493,0,12.311,2.87,278.502
7494,82,12.479,2.696,499.482
7495,352,14.698,2.417,95.259
7496,634,17.742,3.095,515.569
7497,827,19.985,3.37,644.103
7498,961,21.557,3.567,255.381
7499,1.03,22.57,3.78,98.925
7500,1.026,23.096,3.766,3.855
7501,952,23.233,3.493,284.818
7502,814,23.025,3.083,433.998
7503,619,22.427,2.671,991.923
7504,367,21.388,2.178,256.254
7505,123,19.471,2.329,326.736
7506,0,17.586,2.369,1.217.848
7507,0,16.765,2.531,675.934
7508,0,15.856,3.047,631.874
7509,0,14.971,3.559,587.451
7510,0,14.399,3.76,113.112
7511,0,13.979,3.786,448.404
7512,0,13.277,3.95,356.731
7513,0,13.089,3.515,295.381
7514,0,12.819,3.434,275.283
7515,0,12.575,3.332,264.324
7516,0,12.398,3.187,550.275
7517,0,12.311,2.87,278.502
7518,82,12.479,2.696,499.482
7519,352,14.698,2.417,95.259
7520,634,17.742,3.095,515.569
7521,827,19.985,3.37,644.103
7522,961,21.557,3.567,255.381
7523,1.03,22.57,3.78,98.925
7524,1.026,23.096,3.766,3.855
7525,952,23.233,3.493,284.818
7526,814,23.025,3.083,433.998
7527,619,22.427,2.671,991.923
7528,367,21.388,2.178,256.254
7529,123,19.471,2.329,326.736
7530,0,17.586,2.369,1.217.848
7531,0,16.765,2.531,675.934
7532,0,15.856,3.047,631.874
7533,0,14.971,3.559,587.451
7534,0,14.399,3.76,113.112
7535,0,13.979,3.786,448.404
7536,0,13.277,3.95,356.731
7537,0,13.089,3.515,295.381
7538,0,12.819,3.434,275.283
7539,0,12.575,3.332,264.324
7540,0,12.398,3.187,550.275
7541,0,12.311,2.87,278.502
7542,82,12.479,2.696,499.482
7543,352,14.698,2.417,95.259
7544,634,17.742,3.095,515.569
7545,827,19.985,3.37,644.103
7546,961,21.557,3.567,255.381
7547,1.03,22.57,3.78,98.925
7548,1.026,23.096,3.766,3.855
7549,952,23.233,3.493,284.818
7550,814,23.025,3.083,433.998
7551,619,22.427,2.671,991.923
7552,367,21.388,2.178,256.254
7553,123,19.471,2.329,326.736
7554,0,17.586,2.369,1.217.848
7555,0,16.765,2.531,675.934
7556,0,15.856,3.047,631.874
7557,0,14.971,3.559,587.451
7558,0,14.399,3.76,113.112
7559,0,13.979,3.786,448.404
7560,0,13.277,3.95,356.731
7561,0,13.089,3.515,295.381
7562,0,12.819,3.434,275.283
7563,0,12.575,3.332,264.324
7564,0,12.398,3.187,550.275
7565,0,12.311,2.87,278.502
7566,82,12.479,2.696,499.482
7567,352,14.698,2.417,95.259
7568,634,17.742,3.095,515.569
7569,827,19.985,3.37,644.103
7570,961,21.557,3.567,255.381
7571,1.03,22.57,3.78,98.925
7572,1.026,23.096,3.766,3.855
7573,952,23.233,3.493,284.818
7574,814,23.025,3.083,433.998
7575,619,22.427,2.671,991.923
7576,367,21.388,2.178,256.254
7577,123,19.471,2.329,326.736
7578,0,17.586,2.369,1.217.848
7579,0,16.765,2.531,675.934
7580,0,15.856,3.047,631.874
7581,0,14.971,3.559,587.451
7582,0,14.399,3.76,113.112
7583,0,13.979,3.786,448.404
7584,0,13.277,3.95,356.731
7585,0,13.089,3.515,295.381
7586,0,12.819,3.434,275.283
7587,0,12.575,3.332,264.324
7588,0,12.398,3.187,550.275
7589,0,12.311,2.87,278.502
7590,82,12.479,2.696,499.482
7591,352,14.698,2.417,95.259
7592,634,17.742,3.095,515.569
7593,827,19.985,3.37,644.103
7594,961,21.557,3.567,255.381
7595,1.03,22.57,3.78,98.925
7596,1.026,23.096,3.766,3.855
7597,952,23.233,3.493,284.818
7598,814,23.025,3.083,433.998
7599,619,22.427,2.671,991.923
7600,367,21.388,2.178,256.254
7601,123,19.471,2.329,326.736
7602,0,17.586,2.369,1.217.848
7603,0,16.765,2.531,675.934
7604,0,15.856,3.047,631.874
7605,0,14.971,3.559,587.451
7606,0,14.399,3.76,113.112
7607,0,13.979,3.786,448.404
7608,0,13.277,3.95,356.731
7609,0,13.089,3.515,295.381
7610,0,12.819,3.434,275.283
7611,0,12.575,3.332,264.324
7612,0,12.398,3.187,550.275
7613,0,12.311,2.87,278.502
7614,82,12.479,2.696,499.482
7615,352,14.698,2.417,95.259
7616,634,17.742,3.095,515.569
7617,827,19.985,3.37,644.103
7618,961,21.557,3.567,255.381
7619,1.03,22.57,3.78,98.925
7620,1.026,23.096,3.766,3.855
7621,952,23.233,3.493,284.818
7622,814,23.025,3.083,433.998
7623,619,22.427,2.671,991.923
7624,367,21.388,2.178,256.254
7625,123,19.471,2.329,326.736
7626,0,17.586,2.369,1.217.848
7627,0,16.765,2.531,675.934
7628,0,15.856,3.047,631.874
7629,0,14.971,3.559,587.451
7630,0,14.399,3.76,113.112
7631,0,13.979,3.786,448.404
7632,0,13.277,3.95,356.731
7633,0,13.089,3.515,295.381
7634,0,12.819,3.434,275.283
7635,0,12.575,3.332,264.324
7636,0,12.398,3.187,550.275
7637,0,12.311,2.87,278.502
7638,82,12.479,2.696,499.482
7639,352,14.698,2.417,95.259
7640,634,17.742,3.095,515.569
7641,827,19.985,3.37,644.103
7642,961,21.557,3.567,255.381
7643,1.03,22.57,3.78,98.925
7644,1.026,23.096,3.766,3.855
7645,952,23.233,3.493,284.818
7646,814,23.025,3.083,433.998
7647,619,22.427,2.671,991.923
7648,367,21.388,2.178,256.254
7649,123,19.471,2.329,326.736
7650,0,17.586,2.369,1.217.848
7651,0,16.765,2.531,675.934
7652,0,15.856,3.047,631.874
7653,0,14.971,3.559,587.451
7654,0,14.399,3.76,113.112
7655,0,13.979,3.786,448.404
7656,0,13.277,3.95,356.731
7657,0,13.089,3.515,295.381
7658,0,12.819,3.434,275.283
7659,0,12.575,3.332,264.324
7660,0,12.398,3.187,550.275
7661,0,12.311,2.87,278.502
7662,82,12.479,2.696,499.482
7663,352,14.698,2.417,95.259
7664,634,17.742,3.095,515.569
7665,827,19.985,3.37,644.103
7666,961,21.557,3.567,255.381
7667,1.03,22.57,3.78,98.925
7668,1.026,23.096,3.766,3.855
7669,952,23.233,3.493,284.818
7670,814,23.025,3.083,433.998
7671,619,22.427,2.671,991.923
7672,367,21.388,2.178,256.254
7673,123,19.471,2.329,326.736
7674,0,17.586,2.369,1.217.848
7675,0,16.765,2.531,675.934
7676,0,15.856,3.047,631.874
7677,0,14.971,3.559,587.451
7678,0,14.399,3.76,113.112
7679,0,13.979,3.786,448.404
7680,0,13.277,3.95,356.731
7681,0,13.089,3.515,295.381
7682,0,12.819,3.434,275.283
7683,0,12.575,3.332,264.324
7684,0,12.398,3.187,550.275
7685,0,12.311,2.87,278.502
7686,82,12.479,2.696,499.482
7687,352,14.698,2.417,95.259
7688,634,17.742,3.095,515.569
7689,827,19.985,3.37,644.103
7690,961,21.557,3.567,255.381
7691,1.03,22.57,3.78,98.925
7692,1.026,23.096,3.766,3.855
7693,952,23.233,3.493,284.818
7694,814,23.025,3.083,433.998
7695,619,22.427,2.671,991.923
7696,367,21.388,2.178,256.254
7697,123,19.471,2.329,326.736
7698,0,17.586,2.369,1.217.848
7699,0,16.765,2.531,675.934
7700,0,15.856,3.047,631.874
7701,0,14.971,3.559,587.451
7702,0,14.399,3.76,113.112
7703,0,13.979,3.786,448.404
7704,0,13.277,3.95,356.731
7705,0,13.089,3.515,295.381
7706,0,12.819,3.434,275.283
7707,0,12.575,3.332,264.324
7708,0,12.398,3.187,550.275
7709,0,12.311,2.87,278.502
7710,82,12.479,2.696,499.482
7711,352,14.698,2.417,95.259
7712,634,17.742,3.095,515.569
7713,827,19.985,3.37,644.103
7714,961,21.557,3.567,255.381
7715,1.03,22.57,3.78,98.925
7716,1.026,23.096,3.766,3.855
7717,952,23.233,3.493,284.818
7718,814,23.025,3.083,433.998
7719,619,22.427,2.671,991.923
7720,367,21.388,2.178,256.254
7721,123,19.471,2.329,326.736
7722,0,17.586,2.369,1.217.848
7723,0,16.765,2.531,675.934
7724,0,15.856,3.047,631.874
7725,0,14.971,3.559,587.451
7726,0,14.399,3.76,113.112
7727,0,13.979,3.786,448.404
7728,0,13.277,3.95,356.731
7729,0,13.089,3.515,295.381
7730,0,12.819,3.434,275.283
7731,0,12.575,3.332,264.324
7732,0,12.398,3.187,550.275
7733,0,12.311,2.87,278.502
7734,82,12.479,2.696,499.482
7735,352,14.698,2.417,95.259
7736,634,17.742,3.095,515.569
7737,827,19.985,3.37,644.103
7738,961,21.557,3.567,255.381
7739,1.03,22.57,3.78,98.925
7740,1.026,23.096,3.766,3.855
7741,952,23.233,3.493,284.818
7742,814,23.025,3.083,433.998
7743,619,22.427,2.671,991.923
7744,367,21.388,2.178,256.254
7745,123,19.471,2.329,326.736
7746,0,17.586,2.369,1.217.848
7747,0,16.765,2.531,675.934
7748,0,15.856,3.047,631.874
7749,0,14.971,3.559,587.451
7750,0,14.399,3.76,113.112
7751,0,13.979,3.786,448.404
7752,0,13.277,3.95,356.731
7753,0,13.089,3.515,295.381
7754,0,12.819,3.434,275.283
7755,0,12.575,3.332,264.324
7756,0,12.398,3.187,550.275
7757,0,12.311,2.87,278.502
7758,82,12.479,2.696,499.482
7759,352,14.698,2.417,95.259
7760,634,17.742,3.095,515.569
7761,827,19.985,3.37,644.103
7762,961,21.557,3.567,255.381
7763,1.03,22.57,3.78,98.925
7764,1.026,23.096,3.766,3.855
7765,952,23.233,3.493,284.818
7766,814,23.025,3.083,433.998
7767,619,22.427,2.671,991.923
7768,367,21.388,2.178,256.254
7769,123,19.471,2.329,326.736
7770,0,17.586,2.369,1.217.848
7771,0,16.765,2.531,675.934
7772,0,15.856,3.047,631.874
7773,0,14.971,3.559,587.451
7774,0,14.399,3.76,113.112
7775,0,13.979,3.786,448.404
7776,0,13.277,3.95,356.731
7777,0,13.089,3.515,295.381
7778,0,12.819,3.434,275.283
7779,0,12.575,3.332,264.324
7780,0,12.398,3.187,550.275
7781,0,12.311,2.87,278.502
7782,82,12.479,2.696,499.482
7783,352,14.698,2.417,95.259
7784,634,17.742,3.095,515.569
7785,827,19.985,3.37,644.103
7786,961,21.557,3.567,255.381
7787,1.03,22.57,3.78,98.925
7788,1.026,23.096,3.766,3.855
7789,952,23.233,3.493,284.818
7790,814,23.025,3.083,433.998
7791,619,22.427,2.671,991.923
7792,367,21.388,2.178,256.254
7793,123,19.471,2.329,326.736
7794,0,17.586,2.369,1.217.848
7795,0,16.765,2.531,675.934
7796,0,15.856,3.047,631.874
7797,0,14.971,3.559,587.451
7798,0,14.399,3.76,113.112
7799,0,13.979,3.786,448.404
7800,0,13.277,3.95,356.731
7801,0,13.089,3.515,295.381
7802,0,12.819,3.434,275.283
7803,0,12.575,3.332,264.324
7804,0,12.398,3.187,550.275
7805,0,12.311,2.87,278.502
7806,82,12.479,2.696,499.482
7807,352,14.698,2.417,95.259
7808,634,17.742,3.095,515.569
7809,827,19.985,3.37,644.103
7810,961,21.557,3.567,255.381
7811,1.03,22.57,3.78,98.925
7812,1.026,23.096,3.766,3.855
7813,952,23.233,3.493,284.818
7814,814,23.025,3.083,433.998
7815,619,22.427,2.671,991.923
7816,367,21.388,2.178,256.254
7817,123,19.471,2.329,326.736
7818,0,17.586,2.369,1.217.848
7819,0,16.765,2.531,675.934
7820,0,15.856,3.047,631.874
7821,0,14.971,3.559,587.451
7822,0,14.399,3.76,113.112
7823,0,13.979,3.786,448.404
7824,0,13.277,3.95,356.731
7825,0,13.089,3.515,295.381
7826,0,12.819,3.434,275.283
7827,0,12.575,3.332,264.324
7828,0,12.398,3.187,550.275
7829,0,12.311,2.87,278.502
7830,82,12.479,2.696,499.482
7831,352,14.698,2.417,95.259
7832,634,17.742,3.095,515.569
7833,827,19.985,3.37,644.103
7834,961,21.557,3.567,255.381
7835,1.03,22.57,3.78,98.925
7836,1.026,23.096,3.766,3.855
7837,952,23.233,3.493,284.818
7838,814,23.025,3.083,433.998
7839,619,22.427,2.671,991.923
7840,367,21.388,2.178,256.254
7841,123,19.471,2.329,326.736
7842,0,17.586,2.369,1.217.848
7843,0,16.765,2.531,675.934
7844,0,15.856,3.047,631.874
7845,0,14.971,3.559,587.451
7846,0,14.399,3.76,113.112
7847,0,13.979,3.786,448.404
7848,0,13.277,3.95,356.731
7849,0,13.089,3.515,295.381
7850,0,12.819,3.434,275.283
7851,0,12.575,3.332,264.324
7852,0,12.398,3.187,550.275
7853,0,12.311,2.87,278.502
7854,82,12.479,2.696,499.482
7855,352,14.698,2.417,95.259
7856,634,17.742,3.095,515.569
7857,827,19.985,3.37,644.103
7858,961,21.557,3.567,255.381
7859,1.03,22.57,3.78,98.925
7860,1.026,23.096,3.766,3.855
7861,952,23.233,3.493,284.818
7862,814,23.025,3.083,433.998
7863,619,22.427,2.671,991.923
7864,367,21.388,2.178,256.254
7865,123,19.471,2.329,326.736
7866,0,17.586,2.369,1.217.848
7867,0,16.765,2.531,675.934
7868,0,15.856,3.047,631.874
7869,0,14.971,3.559,587.451
7870,0,14.399,3.76,113.112
7871,0,13.979,3.786,448.404
7872,0,13.277,3.95,356.731
7873,0,13.089,3.515,295.381
7874,0,12.819,3.434,275.283
7875,0,12.575,3.332,264.324
7876,0,12.398,3.187,550.275
7877,0,12.311,2.87,278.502
7878,82,12.479,2.696,499.482
7879,352,14.698,2.417,95.259
7880,634,17.742,3.095,515.569
7881,827,19.985,3.37,644.103
7882,961,21.557,3.567,255.381
7883,1.03,22.57,3.78,98.925
7884,1.026,23.096,3.766,3.855
7885,952,23.233,3.493,284.818
7886,814,23.025,3.083,433.998
7887,619,22.427,2.671,991.923
7888,367,21.388,2.178,256.254
7889,123,19.471,2.329,326.736
7890,0,17.586,2.369,1.217.848
7891,0,16.765,2.531,675.934
7892,0,15.856,3.047,631.874
7893,0,14.971,3.559,587.451
7894,0,14.399,3.76,113.112
7895,0,13.979,3.786,448.404
7896,0,13.277,3.95,356.731
7897,0,13.089,3.515,295.381
7898,0,12.819,3.434,275.283
7899,0,12.575,3.332,264.324
7900,0,12.398,3.187,550.275
7901,0,12.311,2.87,278.502
7902,82,12.479,2.696,499.482
7903,352,14.698,2.417,95.259
7904,634,17.742,3.095,515.569
7905,827,19.985,3.37,644.103
7906,961,21.557,3.567,255.381
7907,1.03,22.57,3.78,98.925
7908,1.026,23.096,3.766,3.855
7909,952,23.233,3.493,284.818
7910,814,23.025,3.083,433.998
7911,619,22.427,2.671,991.923
7912,367,21.388,2.178,256.254
7913,123,19.471,2.329,326.736
7914,0,17.586,2.369,1.217.848
7915,0,16.765,2.531,675.934
7916,0,15.856,3.047,631.874
7917,0,14.971,3.559,587.451
7918,0,14.399,3.76,113.112
7919,0,13.979,3.786,448.404
7920,0,13.277,3.95,356.731
7921,0,13.089,3.515,295.381
7922,0,12.819,3.434,275.283
7923,0,12.575,3.332,264.324
7924,0,12.398,3.187,550.275
7925,0,12.311,2.87,278.502
7926,82,12.479,2.696,499.482
7927,352,14.698,2.417,95.259
7928,634,17.742,3.095,515.569
7929,827,19.985,3.37,644.103
7930,961,21.557,3.567,255.381
7931,1.03,22.57,3.78,98.925
7932,1.026,23.096,3.766,3.855
7933,952,23.233,3.493,284.818
7934,814,23.025,3.083,433.998
7935,619,22.427,2.671,991.923
7936,367,21.388,2.178,256.254
7937,123,19.471,2.329,326.736
7938,0,17.586,2.369,1.217.848
7939,0,16.765,2.531,675.934
7940,0,15.856,3.047,631.874
7941,0,14.971,3.559,587.451
7942,0,14.399,3.76,113.112
7943,0,13.979,3.786,448.404
7944,0,13.277,3.95,356.731
7945,0,13.089,3.515,295.381
7946,0,12.819,3.434,275.283
7947,0,12.575,3.332,264.324
7948,0,12.398,3.187,550.275
7949,0,12.311,2.87,278.502
7950,82,12.479,2.696,499.482
7951,352,14.698,2.417,95.259
7952,634,17.742,3.095,515.569
7953,827,19.985,3.37,644.103
7954,961,21.557,3.567,255.381
7955,1.03,22.57,3.78,98.925
7956,1.026,23.096,3.766,3.855
7957,952,23.233,3.493,284.818
7958,814,23.025,3.083,433.998
7959,619,22.427,2.671,991.923
7960,367,21.388,2.178,256.254
7961,123,19.471,2.329,326.736
7962,0,17.586,2.369,1.217.848
7963,0,16.765,2.531,675.934
7964,0,15.856,3.047,631.874
7965,0,14.971,3.559,587.451
7966,0,14.399,3.76,113.112
7967,0,13.979,3.786,448.404
7968,0,13.277,3.95,356.731
7969,0,13.089,3.515,295.381
7970,0,12.819,3.434,275.283
7971,0,12.575,3.332,264.324
7972,0,12.398,3.187,550.275
7973,0,12.311,2.87,278.502
7974,82,12.479,2.696,499.482
7975,352,14.698,2.417,95.259
7976,634,17.742,3.095,515.569
7977,827,19.985,3.37,644.103
7978,961,21.557,3.567,255.381
7979,1.03,22.57,3.78,98.925
7980,1.026,23.096,3.766,3.855
7981,952,23.233,3.493,284.818
7982,814,23.025,3.083,433.998
7983,619,22.427,2.671,991.923
7984,367,21.388,2.178,256.254
7985,123,19.471,2.329,326.736
7986,0,17.586,2.369,1.217.848
7987,0,16.765,2.531,675.934
7988,0,15.856,3.047,631.874
7989,0,14.971,3.559,587.451
7990,0,14.399,3.76,113.112
7991,0,13.979,3.786,448.404
7992,0,13.277,3.95,356.731
7993,0,13.089,3.515,295.381
7994,0,12.819,3.434,275.283
7995,0,12.575,3.332,264.324
7996,0,12.398,3.187,550.275
7997,0,12.311,2.87,278.502
7998,82,12.479,2.696,499.482
7999,352,14.698,2.417,95.259
8000,634,17.742,3.095,515.569
8001,827,19.985,3.37,644.103
8002,961,21.557,3.567,255.381
8003,1.03,22.57,3.78,98.925
8004,1.026,23.096,3.766,3.855
8005,952,23.233,3.493,284.818
8006,814,23.025,3.083,433.998
8007,619,22.427,2.671,991.923
8008,367,21.388,2.178,256.254
8009,123,19.471,2.329,326.736
8010,0,17.586,2.369,1.217.848
8011,0,16.765,2.531,675.934
8012,0,15.856,3.047,631.874
8013,0,14.971,3.559,587.451
8014,0,14.399,3.76,113.112
8015,0,13.979,3.786,448.404
8016,0,13.277,3.95,356.731
8017,0,13.089,3.515,295.381
8018,0,12.819,3.434,275.283
8019,0,12.575,3.332,264.324
8020,0,12.398,3.187,550.275
8021,0,12.311,2.87,278.502
8022,82,12.479,2.696,499.482
8023,352,14.698,2.417,95.259
8024,634,17.742,3.095,515.569
8025,827,19.985,3.37,644.103
8026,961,21.557,3.567,255.381
8027,1.03,22.57,3.78,98.925
