t,demand
1443,3901.8
1444,3809
1445,3861.9
1446,3808.7
1447,4413.6
1448,5181.3
1449,5347.7
1450,5594
1451,5779.6
1452,5439.4
1453,5779.6
1454,6592.1
1455,6721
1456,6518.8
1457,6277.4
1458,6445.8
1459,6237.7
1460,6053.2
1461,5875.1
1462,5492.1
1463,5018.3
1464,4613
1465,4327.6
1466,4117.3
1467,3915.4
1468,3785
1469,3105.5
1470,2129.6
1471,2427.1
1472,2713.6
1473,3041.8
1474,4413.6
1475,5855.5
1476,5637.1
1477,5387.6
1478,5758.3
1479,5948.6
1480,5810.4
1481,5736.7
1482,6258.6
1483,6138.9
1484,6018.7
1485,5798.5
1486,5398
1487,4945
1488,4638.8
1489,4397.1
1490,4207.9
1491,4049.9
1492,3860.8
1493,3713.5
1494,3637.5
1495,3961.6
1496,4441.7
1497,4820.4
1498,4864.8
1499,5132
1500,5050.3
1501,4731.2
1502,4729.9
1503,4703.8
1504,4657.6
1505,4705.7
1506,5482.7
1507,5596.9
1508,5603.2
1509,5463.1
1510,5027
1511,4569.9
1512,4234.1
1513,4035.2
1514,3890.4
1515,3812.2
1516,3711.9
1517,3745.4
1518,3908
1519,4606.8
1520,5395.2
1521,5964.8
1522,6473.5
1523,6670.6
1524,5903.6
1525,6187.9
1526,6840
1527,6892.7
1528,6819
1529,6691.9
1530,6889.4
1531,6654.4
1532,6512.1
1533,6290.1
1534,5783
1535,5044.2
1536,4622.6
1537,4362.5
1538,4180.4
1539,4064.9
1540,3912.8
1541,3955.8
1542,4105
1543,4723.6
1544,5359.2
1545,5887.7
1546,6203.5
1547,5736.8
1548,4862.6
1549,4757.8
1550,5257.3
1551,5456.8
1552,5475
1553,5409.5
1554,5793.4
1555,5755.3
1556,5560.9
1557,5233.9
1558,4738.8
1559,4250.3
1560,3909.6
1561,3692.6
1562,3564.9
1563,3522.2
1564,3465.6
1565,3606.1
1566,3864.8
1567,4505.6
1568,5285
1569,5707.9
1570,6107.6
1571,6293.7
1572,5716.1
1573,5851.7
1574,6327.9
1575,6630.6
1576,6621.8
1577,6326.6
1578,6584.7
1579,6436.2
1580,6272.7
1581,6024.8
1582,5446.3
1583,4711.5
1584,4257.9
1585,4027.7
1586,3868.9
1587,3735.6
1588,3641.2
1589,3631.6
1590,3769
1591,4227
1592,4970.7
1593,5175.4
1594,5225.3
1595,5244.8
1596,4842.7
1597,4908.2
1598,5637.2
1599,5998.7
1600,5929.4
1601,5821.9
1602,6166.5
1603,6050.2
1604,5999.4
1605,5791.9
1606,5258.1
1607,4715.3
1608,4340.5
1609,4060.9
1610,3932.4
1611,3830.6
1612,3647.5
1613,3774.4
1614,3929.9
1615,4781.9
1616,5665.7
1617,6139.9
1618,6251.4
1619,6250.7
1620,5804.6
1621,5716
1622,6226.2
1623,6507.3
1624,6331.9
1625,5974.1
1626,6088.1
1627,6047.1
1628,6025.2
1629,5843.4
1630,5442.3
1631,4920.1
1632,4515.9
1633,4263.8
1634,4018.9
1635,3913.5
1636,3730.1
1637,3750.1
1638,3746.8
1639,3795.8
1640,4403.4
1641,4788.4
1642,4912.2
1643,5039.7
1644,4889.5
1645,4786.6
1646,5081.2
1647,5117.3
1648,5108.3
1649,5284.9
1650,5910.5
1651,5826.4
1652,5696.1
1653,5571.9
1654,5202.6
1655,4789
1656,4442.3
1657,4214.4
1658,3852
1659,3538
1660,3475.4
1661,3403
1662,3376.7
1663,3705.8
1664,4149.6
1665,4603.4
1666,4867.6
1667,4893.5
1668,4609.2
1669,4645.6
1670,4851.5
1671,4943.4
1672,4961
1673,5095.7
1674,5782
1675,5857.3
1676,5888.9
1677,5726.4
1678,5384.5
1679,4894.6
1680,4546.3
1681,4305.7
1682,4135.1
1683,4040.1
1684,3894.6
1685,3860.8
1686,3659.9
1687,4284.6
1688,6106.3
1689,3787
1690,6588.9
1691,6948.2
1692,6341.3
1693,6515.3
1694,7282.6
1695,7526.8
1696,7364.9
1697,6992.8
1698,7274.8
1699,7028.2
1700,6893.4
1701,6618.5
1702,6034.2
1703,5366.8
1704,4911.6
1705,4606.8
1706,4427.5
1707,4289.8
1708,4094.1
1709,4096.8
1710,3484.2
1711,5214.1
1712,6134.8
1713,6560.2
1714,6855.6
1715,6926
1716,6312.5
1717,6563
1718,7133.6
1719,7278.3
1720,7123.2
1721,5490
1722,6934.8
1723,6729.9
1724,6682.3
1725,6494
1726,5813
1727,5122
1728,4667.6
1729,4455.7
1730,4298.6
1731,4172.1
1732,3960
1733,3973
1734,4250
1735,5012.7
1736,5901.4
1737,6425.9
1738,6529.3
1739,6753.8
1740,6197.6
1741,6520.9
1742,7200.6
1743,6983.2
1744,6912.4
1745,6900.7
1746,7354.7
1747,6908.8
1748,6805
1749,6473.8
1750,5978.2
1751,5414.1
1752,4977.4
1753,4693.9
1754,4488.2
1755,4364.6
1756,4109.9
1757,4101.1
1758,4297.8
1759,5236.2
1760,6076.5
1761,6595.2
1762,6867.9
1763,6899.1
1764,6300.9
1765,6597.1
1766,7295.3
1767,7382.5
1768,7192.3
1769,7148.2
1770,7294.7
1771,7022.1
1772,6894.7
1773,6652.1
1774,6108.5
1775,5519.4
1776,5095.9
1777,4806.8
1778,4621.1
1779,4454.5
1780,4345
1781,3678.3
1782,3110.2
1783,3947.4
1784,4916.1
1785,5684.2
1786,5913.6
1787,7039.4
1788,6471.1
1789,6930.2
1790,7609
1791,7659.4
1792,7406.9
1793,7063.6
1794,7195.8
1795,6884.9
1796,6725
1797,6492.1
1798,5988.3
1799,5419.2
1800,4988.8
1801,4654.5
1802,4529.3
1803,4329.9
1804,4080.8
1805,3960.6
1806,4077.9
1807,4548.3
1808,5378.1
1809,5883.7
1810,5985.3
1811,6109.8
1812,5860.7
1813,5829.2
1814,5858.7
1815,5314.3
1816,5302.8
1817,5345
1818,6067.7
1819,5939.4
1820,5919
1821,5729.1
1822,5328.3
1823,4941.8
1824,4694.9
1825,4409.9
1826,4204
1827,4085.4
1828,3787
1829,3659.1
1830,3550.1
1831,3792.4
1832,4095.6
1833,4350.9
1834,4621
1835,4795.7
1836,4870.3
1837,4845.1
1838,4971.2
1839,5046.8
1840,4952.3
1841,4958.5
1842,5785.2
1843,5944.6
1844,6018.6
1845,5942.7
1846,5462.2
1847,5051.7
1848,4696.8
1849,4462.9
1850,4245.6
1851,4165
1852,4033.6
1853,3722.5
1854,3706
1855,4005.5
1856,4485.9
1857,4920.3
1858,5234.1
1859,5472.3
1860,5499.9
1861,5405.4
1862,5526.6
1863,5573.6
1864,5562.7
1865,5445.9
1866,6086.4
1867,6214.3
1868,6238.5
1869,6024.2
1870,5495.4
1871,5029.9
1872,4623.7
1873,4381.5
1874,4197.1
1875,4064.3
1876,3905.1
1877,3940.6
1878,4108
1879,4958.9
1880,5680.4
1881,5984.3
1882,6263.7
1883,6279.4
1884,5573.6
1885,5611.9
1886,5960.7
1887,6218.7
1888,6083.1
1889,6086.5
1890,6233.3
1891,6003
1892,5839.6
1893,5564.4
1894,5067.7
1895,4534.6
1896,4196.2
1897,4015.5
1898,3880.6
1899,3781.6
1900,3633
1901,3725.9
1902,3984.2
1903,4853.1
1904,5667.9
1905,6234.5
1906,6476.9
1907,6641.8
1908,5963.4
1909,6260
1910,6744.6
1911,6729.7
1912,6520.1
1913,6292.4
1914,6486.8
1915,6155.6
1916,6093.3
1917,5808.8
1918,5186.3
